country,ind,size,er,profitability,post,sales_growth,cc,gas,post_gas,Alternative,alt_post_gas,post_alt
PL,Other,7.695257638023228,0.5036625870148779,0.008553619363938305,1,-0.005270974693497163,-0.0009668935643564356,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,7.598399329323964,0.533984962406015,0.04230576441102757,1,-0.16918437847649162,-0.005823740843532468,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,7.559663711525485,0.5469987494789496,0.025531471446436013,1,-0.09313224567461861,-0.015989974937343353,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,6.788787041251169,0.5551577093066737,0.08144860086772783,0,0.060148441293932535,0.01409335192268735,0.5502458030797356,0.0,1,0.0,0
PL,Other,6.77416559894465,0.5911670280210618,0.08574671209407635,0,0.06524322778326634,0.011618136682900902,0.5502458030797356,0.0,1,0.0,0
PL,Other,6.907015005046987,0.5516832456017453,0.05650981726477594,0,0.005597689468898697,0.021418391243375332,0.5502458030797356,0.0,1,0.0,0
PL,Other,6.948942326862306,0.5173931694059865,0.043348332656780356,1,0.15074094521441186,-0.030880851830354467,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,6.882640527303597,0.5527318554796052,0.055476939042122725,1,0.051194684375554696,-0.019588367895114138,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,6.8724979811115565,0.6137646487258082,0.0915381563504486,1,0.07969316920717498,0.025832702692171236,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,6.958192657177908,0.2635569361367117,0.04849148689161012,0,-0.08657577595983548,0.019233496242178277,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,6.93847748188052,0.2977252693224101,0.05014647997137312,0,-0.08854787852781128,1.6163828963872905e-05,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,7.316662456367147,0.42777104543533895,0.30919057755525614,0,0.6219229977019664,0.041739761190614025,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,7.6415721224604685,0.5897367086954685,0.3462436198281722,1,0.3043376182922939,0.07037468143175664,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.729262252467897,0.545844979867401,0.09108835651499346,1,-0.25777090509424033,0.08792491272270592,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.873384215300406,0.4490909554724096,-0.01217542078837544,1,-0.15732178000267488,0.028830778865080814,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,5.461468845943935,0.18153013680593605,0.029790649966233866,0,0.759999086319925,-0.008461718526481882,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,5.5298853326221415,0.18943339349106558,0.049707474763500785,0,-0.06752670309275678,0.0003780108136576581,0.5502458030797356,0.0,1,0.0,0
