fic,costat,datafmt,indfmt,consol,gvkey,datadate,sic,at,capx,ebit,revt,teq
ROU,A,HIST_STD,INDL,C,247679,2018-12-31,3720,110.1950,2.8600,39.8110,112.3880,75.3450
ROU,A,HIST_STD,INDL,C,247679,2019-12-31,3720,125.1390,7.6200,36.5790,114.9600,81.9770
ROU,A,HIST_STD,INDL,C,247679,2020-12-31,3720,156.1800,7.9620,20.5170,124.9890,108.3150
ROU,A,HIST_STD,INDL,C,247679,2021-12-31,3720,177.4860,2.0400,19.2020,131.3310,120.5990
ROU,A,HIST_STD,INDL,C,247679,2022-12-31,3720,181.4240,6.9520,16.3210,139.1620,122.7510
ROU,A,HIST_STD,INDL,C,247679,2023-12-31,3720,245.9460,13.2780,14.5380,131.3630,146.0190
ROU,A,HIST_STD,INDL,C,247679,2024-12-31,3720,258.2910,3.2650,27.8590,139.9860,152.4770
ROU,A,HIST_STD,FS,C,254640,2018-12-31,6099,55719.3690,,2024.1560,2995.0280,7657.4270
ROU,A,HIST_STD,FS,C,254640,2019-12-31,6099,57770.5040,,1982.0910,3182.6860,8183.9180
ROU,A,HIST_STD,FS,C,254640,2020-12-31,6099,63557.7450,,1321.8290,2989.1880,9772.0650
ROU,A,HIST_STD,FS,C,254640,2021-12-31,6099,69063.2970,,1801.7130,3026.9810,9878.9050
ROU,A,HIST_STD,FS,C,254640,2022-12-31,6099,73841.7670,,2195.3130,3717.2310,6959.7660
ROU,A,HIST_STD,FS,C,254640,2023-12-31,6099,83848.9610,,3486.7070,4980.1500,8862.0060
ROU,A,HIST_STD,FS,C,254640,2024-12-31,6099,88479.7030,,3739.8790,5543.9680,9451.4620
ROU,A,HIST_STD,FS,C,258814,2018-12-31,6726,2428.5300,,89.5700,119.4440,2291.2600
ROU,A,HIST_STD,FS,C,258814,2019-12-31,6726,2920.0690,,178.0380,211.2810,2722.5290
ROU,A,HIST_STD,FS,C,258814,2020-12-31,6726,2890.8910,,86.3730,130.0730,2686.7670
ROU,A,HIST_STD,FS,C,258814,2021-12-31,6726,3608.8150,,431.0730,470.5510,3367.6050
ROU,A,HIST_STD,FS,C,258814,2022-12-31,6726,3399.5100,,104.2560,143.9260,3186.3280
ROU,A,HIST_STD,FS,C,258814,2023-12-31,6726,4327.3370,,443.3470,486.1250,4050.3480
ROU,A,HIST_STD,FS,C,258814,2024-12-31,6726,4837.9620,,170.1380,223.7160,4521.1590
ROU,A,HIST_STD,INDL,C,269554,2018-12-31,4911,4730.8580,173.2360,98.9590,2675.3240,2841.5710
ROU,A,HIST_STD,INDL,C,269554,2019-12-31,4911,4767.0090,237.5180,109.4680,2346.7790,3317.0710
ROU,A,HIST_STD,INDL,C,269554,2020-12-31,4911,5190.6440,377.1400,170.3130,2325.2750,3419.9480
ROU,A,HIST_STD,INDL,C,269554,2021-12-31,4911,7278.2170,495.3230,11.4890,3698.5700,3384.8610
ROU,A,HIST_STD,INDL,C,269554,2022-12-31,4911,8199.9280,465.9440,603.8360,5897.5200,3904.6920
ROU,A,HIST_STD,INDL,C,269554,2023-12-31,4911,8601.5770,439.2700,241.0490,4616.1070,5295.1340
ROU,A,HIST_STD,INDL,C,269554,2024-12-31,4911,10825.5420,687.1110,575.2350,7623.4580,5907.1160
ROU,A,HIST_STD,INDL,C,282039,2018-12-31,2834,285.4620,20.8540,46.4970,184.2360,225.4190
ROU,A,HIST_STD,INDL,C,282039,2019-12-31,2834,346.6170,19.7960,60.9110,202.7560,257.2300
ROU,A,HIST_STD,INDL,C,282039,2020-12-31,2834,372.3760,27.4900,63.6680,216.4200,291.5520
ROU,A,HIST_STD,INDL,C,282039,2021-12-31,2834,418.7790,21.4510,68.8660,239.0450,332.7870
ROU,A,HIST_STD,INDL,C,282039,2022-12-31,2834,466.5360,30.1300,78.9540,276.9830,380.0560
ROU,A,HIST_STD,INDL,C,282039,2023-12-31,2834,493.8140,29.8420,74.8080,280.2890,434.4110
ROU,A,HIST_STD,INDL,C,282039,2024-12-31,2834,555.4810,23.4150,78.2330,286.7720,478.2610
ROU,I,HIST_STD,INDL,C,284112,2018-12-31,7011,234.3300,9.6370,11.0390,79.3920,211.4360
ROU,I,HIST_STD,INDL,C,284112,2019-12-31,7011,241.9030,14.7510,14.3290,93.0850,221.0330
ROU,I,HIST_STD,INDL,C,284112,2020-12-31,7011,223.6350,13.5790,1.3670,53.8250,195.0990
ROU,I,HIST_STD,INDL,C,284112,2021-12-31,7011,233.0720,9.1010,10.9690,82.2420,207.3530
ROU,I,HIST_STD,INDL,C,284112,2022-12-31,7011,256.6120,26.5630,8.9770,95.6780,218.0210
ROU,I,HIST_STD,INDL,C,284112,2023-12-31,7011,308.4550,40.8770,3.9450,101.0300,234.5010
ROU,I,HIST_STD,INDL,C,284112,2024-12-31,7011,300.2070,10.6300,-8.1570,97.5680,226.3970
ROU,A,HIST_STD,INDL,C,291148,2018-12-31,3720,486.8010,32.6690,83.0860,355.0580,315.1390
ROU,A,HIST_STD,INDL,C,291148,2019-12-31,3720,556.3150,37.7270,87.7840,400.1980,363.3320
ROU,A,HIST_STD,INDL,C,291148,2020-12-31,3720,547.0520,46.2510,40.8560,296.7040,380.3700
ROU,A,HIST_STD,INDL,C,291148,2021-12-31,3720,622.2310,7.2460,76.3690,376.8440,421.3880
ROU,A,HIST_STD,INDL,C,291148,2022-12-31,3720,713.7620,31.2550,101.4020,467.4420,493.7090
ROU,A,HIST_STD,INDL,C,291148,2023-12-31,3720,746.4450,22.8330,102.2340,507.1710,551.9570
ROU,A,HIST_STD,INDL,C,291148,2024-12-31,3720,814.5190,26.9520,86.3690,585.3420,620.3340
ROU,I,HIST_STD,INDL,C,291149,2018-12-31,4991,82.2840,,-2.4740,0.0140,54.8110
ROU,A,HIST_STD,INDL,C,291152,2018-12-31,3523,65.1750,0.3520,-0.8110,31.1250,53.9900
ROU,A,HIST_STD,INDL,C,291152,2019-12-31,3523,70.9510,0.6410,-3.1900,29.5010,60.4760
ROU,A,HIST_STD,INDL,C,291152,2020-12-31,3523,54.5210,0.1840,-1.9910,18.8240,47.8010
ROU,A,HIST_STD,INDL,C,291152,2021-12-31,3523,62.4660,0.1280,2.6240,36.2180,50.0380
ROU,A,HIST_STD,INDL,C,291152,2022-12-31,3523,68.8220,1.4890,1.6030,48.5470,53.5130
ROU,A,HIST_STD,INDL,C,291152,2023-12-31,3523,74.9530,0.5530,-3.0900,28.7530,51.5930
ROU,A,HIST_STD,INDL,C,291152,2024-12-31,3523,60.8260,1.4630,-5.8680,22.5010,47.2740
ROU,A,HIST_STD,INDL,C,291155,2018-12-31,1382,151.9560,2.5080,8.6590,62.7610,138.2500
ROU,A,HIST_STD,INDL,C,291155,2019-12-31,1382,164.2790,5.4560,8.1620,66.1360,148.7040
ROU,A,HIST_STD,INDL,C,291155,2020-12-31,1382,151.8690,4.7260,0.0650,47.6680,137.9370
ROU,A,HIST_STD,INDL,C,291155,2021-12-31,1382,153.4400,2.6650,-1.0350,44.5970,138.8190
ROU,A,HIST_STD,INDL,C,291155,2022-12-31,1382,123.2540,3.3640,-1.0580,52.7680,93.2990
ROU,A,HIST_STD,INDL,C,291155,2023-12-31,1382,125.3980,0.9300,9.8810,72.5640,101.4050
ROU,A,HIST_STD,INDL,C,291155,2024-12-31,1382,132.1360,3.7890,5.8860,74.6740,109.0930
ROU,A,HIST_STD,INDL,C,291158,2018-12-31,4400,201.5100,2.7710,13.1860,74.6790,165.2460
ROU,A,HIST_STD,INDL,C,291158,2019-12-31,4400,368.9330,28.5850,20.1520,76.9210,185.7230
ROU,A,HIST_STD,INDL,C,291158,2020-12-31,4400,414.6450,74.3240,12.4170,66.4400,196.4220
ROU,A,HIST_STD,INDL,C,291158,2021-12-31,4400,456.9940,44.3360,13.8480,80.8840,197.0060
ROU,A,HIST_STD,INDL,C,291158,2022-12-31,4400,486.9430,,50.9790,139.6460,206.4240
ROU,A,HIST_STD,INDL,C,291158,2023-12-31,4400,662.7030,48.2170,111.9490,203.7530,378.0590
ROU,A,HIST_STD,INDL,C,291158,2024-12-31,4400,759.4910,129.2450,102.8570,205.1680,415.8790
ROU,A,HIST_STD,INDL,C,292328,2018-12-31,2070,229.3170,,-7.2470,303.6830,93.9360
ROU,A,HIST_STD,INDL,C,292328,2019-12-31,2070,178.4810,,7.5200,281.1940,98.0290
ROU,A,HIST_STD,INDL,C,292328,2020-12-31,2070,217.9180,,4.6950,221.3330,100.5940
ROU,A,HIST_STD,INDL,C,292328,2021-12-31,2070,242.8940,3.1310,2.1660,183.3750,116.9220
ROU,A,HIST_STD,INDL,C,292328,2022-12-31,2070,319.6520,3.4740,42.0640,360.6480,144.8160
ROU,A,HIST_STD,INDL,C,292328,2023-12-31,2070,225.2400,,-73.2850,248.9080,133.9300
ROU,A,HIST_STD,INDL,C,292328,2024-12-31,2070,196.9870,1.4110,-23.7230,218.8240,119.9900
ROU,A,HIST_STD,INDL,C,292329,2018-12-31,1381,6.9080,,-0.4650,0.0000,6.7380
ROU,A,HIST_STD,INDL,C,292329,2019-12-31,1381,156.0210,,-0.6380,0.0000,154.9270
ROU,A,HIST_STD,INDL,C,292329,2020-12-31,1381,161.4360,,-0.1820,0.0000,154.4820
ROU,A,HIST_STD,INDL,C,292329,2021-12-31,1381,161.4760,,,0.0000,156.9970
ROU,A,HIST_STD,INDL,C,292329,2022-12-31,1381,161.1920,,,0.0000,158.9750
ROU,A,HIST_STD,INDL,C,292329,2023-12-31,1381,161.3680,,,0.0000,159.4870
ROU,A,HIST_STD,INDL,C,292329,2024-12-31,1381,161.1840,,,0.0000,160.7980
ROU,A,HIST_STD,FS,C,292330,2018-12-31,6500,140.6020,,4.0050,12.6170,100.2860
ROU,A,HIST_STD,FS,C,292330,2019-12-31,6500,139.6100,,7.3680,17.1170,105.7200
ROU,A,HIST_STD,FS,C,292330,2020-12-31,6500,141.0060,,2.8950,10.4380,107.1340
ROU,A,HIST_STD,FS,C,292330,2021-12-31,6500,136.4990,,1.9050,11.6590,107.8280
ROU,A,HIST_STD,FS,C,292330,2022-12-31,6500,135.1760,,4.4620,14.2450,110.8580
ROU,A,HIST_STD,FS,C,292330,2023-12-31,6500,133.6050,,4.0570,15.0170,113.0980
ROU,A,HIST_STD,FS,C,292330,2024-12-31,6500,134.7900,,7.2680,18.2600,118.3910
ROU,A,HIST_STD,FS,C,292338,2018-12-31,6512,436.7670,,28.0660,40.3810,394.1380
ROU,A,HIST_STD,FS,C,292338,2019-12-31,6512,467.8560,,29.7520,41.5260,429.0400
ROU,A,HIST_STD,FS,C,292338,2020-12-31,6512,483.5760,,28.4650,41.6770,412.7190
ROU,A,HIST_STD,FS,C,292338,2021-12-31,6512,512.3290,,30.8720,44.3550,458.7890
ROU,A,HIST_STD,FS,C,292338,2022-12-31,6512,496.9940,,48.8920,54.0180,447.7460
ROU,A,HIST_STD,FS,C,292338,2023-12-31,6512,481.6430,,33.4080,46.4190,436.8490
ROU,A,HIST_STD,FS,C,292338,2024-12-31,6512,577.0270,,43.0140,56.3190,535.2690
ROU,A,HIST_STD,INDL,C,292339,2018-12-31,1382,285.9660,11.0320,15.4930,174.4320,181.6120
ROU,A,HIST_STD,INDL,C,292339,2019-12-31,1382,242.1980,9.0580,-90.6260,165.2620,118.5170
ROU,A,HIST_STD,INDL,C,292339,2020-12-31,1382,184.5760,3.3820,-5.7310,146.4750,118.0350
ROU,A,HIST_STD,INDL,C,292339,2021-12-31,1382,206.2200,11.6090,-2.8320,107.6560,116.3870
ROU,A,HIST_STD,INDL,C,292339,2022-12-31,1382,163.5010,3.3810,13.3430,175.2380,113.4490
ROU,A,HIST_STD,INDL,C,292339,2023-12-31,1382,184.6130,16.6600,35.6840,246.9370,143.2840
ROU,A,HIST_STD,INDL,C,292339,2024-12-31,1382,180.5990,24.4310,3.9060,159.3640,143.4290
ROU,A,HIST_STD,INDL,C,293091,2018-12-31,2082,28.9480,0.8500,3.0010,30.2260,23.2770
ROU,A,HIST_STD,INDL,C,293091,2019-12-31,2082,33.5990,4.1210,3.5220,32.7550,23.7430
ROU,A,HIST_STD,INDL,C,293091,2020-12-31,2082,33.2270,2.8810,2.9080,28.9820,23.7510
ROU,A,HIST_STD,INDL,C,293091,2021-12-31,2082,33.8340,1.1150,3.0250,28.7160,24.0230
ROU,A,HIST_STD,INDL,C,293091,2022-12-31,2082,39.5200,0.7540,2.9110,30.1380,23.5040
ROU,A,HIST_STD,INDL,C,293091,2023-12-31,2082,38.9430,0.8800,2.8610,34.0660,23.7080
ROU,A,HIST_STD,INDL,C,293091,2024-12-31,2082,36.1600,0.9060,3.4150,39.9620,23.8240
ROU,A,HIST_STD,INDL,C,293093,2018-12-31,7011,40.2930,1.0510,0.7750,9.1310,39.3700
ROU,A,HIST_STD,INDL,C,293093,2019-12-31,7011,42.8760,0.5840,1.1640,9.9630,41.8750
ROU,A,HIST_STD,INDL,C,293093,2020-12-31,7011,38.2810,0.1160,-1.8560,3.6180,37.6310
ROU,A,HIST_STD,INDL,C,293093,2021-12-31,7011,39.2300,0.0840,-0.2040,6.0110,38.2540
ROU,A,HIST_STD,INDL,C,293093,2022-12-31,7011,39.4190,1.6340,-0.3490,8.2370,38.2920
ROU,A,HIST_STD,INDL,C,293093,2023-12-31,7011,40.1300,0.1340,3.5140,9.3390,36.3600
ROU,A,HIST_STD,INDL,C,293093,2024-12-31,7011,40.5310,0.0610,5.7150,6.8200,38.7200
ROU,I,HIST_STD,INDL,C,293147,2018-12-31,3600,318.0190,1.1610,-28.6450,81.2630,-198.3040
ROU,I,HIST_STD,INDL,C,293147,2019-12-31,3600,266.2950,1.0890,-84.7520,31.6800,-283.2760
ROU,I,HIST_STD,INDL,C,293147,2020-12-31,3600,234.7410,,-20.5840,2.7000,-274.3410
ROU,A,HIST_STD,INDL,C,293152,2018-12-31,4700,266.8760,7.3440,5.6370,44.6000,244.7310
ROU,A,HIST_STD,INDL,C,293152,2019-12-31,4700,276.3130,14.4100,1.4160,46.1760,248.1420
ROU,A,HIST_STD,INDL,C,293152,2020-12-31,4700,262.0640,6.4460,-8.2880,21.3200,238.7650
ROU,A,HIST_STD,INDL,C,293152,2021-12-31,4700,410.8790,0.0160,,43.0130,356.1500
ROU,A,HIST_STD,INDL,C,293152,2022-12-31,4700,417.9620,,-28.3650,35.7260,350.0480
ROU,A,HIST_STD,INDL,C,293152,2023-12-31,4700,244.9610,,11.9010,27.2440,217.2810
ROU,A,HIST_STD,INDL,C,293152,2024-12-31,4700,244.2420,,9.2790,15.1760,206.0670
ROU,A,HIST_STD,INDL,C,293155,2018-12-31,3730,109.6600,2.3440,3.5120,48.2600,95.0030
ROU,A,HIST_STD,INDL,C,293155,2019-12-31,3730,107.4970,5.1130,3.2720,61.6490,95.7600
ROU,A,HIST_STD,INDL,C,293155,2020-12-31,3730,109.0560,2.8810,3.8400,69.9340,97.3750
ROU,A,HIST_STD,INDL,C,293155,2021-12-31,3730,103.6070,3.5830,-0.1610,73.3290,88.7660
ROU,A,HIST_STD,INDL,C,293155,2022-12-31,3730,105.9190,1.9450,-4.7520,57.2700,77.9840
ROU,A,HIST_STD,INDL,C,293155,2023-12-31,3730,99.8060,3.4680,3.5700,96.6320,81.4290
ROU,A,HIST_STD,INDL,C,293155,2024-12-31,3730,112.6360,8.4980,6.6280,93.5820,87.7420
ROU,I,HIST_STD,INDL,C,293159,2018-12-31,3440,369.1360,0.6040,-35.3580,663.5100,-363.6090
ROU,I,HIST_STD,INDL,C,293159,2019-12-31,3440,319.6950,1.4540,-56.2340,591.7510,-224.1010
ROU,I,HIST_STD,INDL,C,293159,2020-12-31,3440,235.2320,0.0270,-65.2790,44.6070,-286.1910
ROU,I,HIST_STD,INDL,C,293159,2021-12-31,3440,194.8650,0.0040,-28.6860,14.9570,-313.9210
ROU,A,HIST_STD,INDL,C,293212,2018-12-31,4400,347.7300,115.8940,9.5060,77.6640,186.6670
ROU,A,HIST_STD,INDL,C,293212,2019-12-31,4400,503.9350,74.3310,25.8380,121.9730,281.0660
ROU,A,HIST_STD,INDL,C,293212,2020-12-31,4400,501.6120,17.6800,6.4540,93.7010,275.7590
ROU,A,HIST_STD,INDL,C,293212,2021-12-31,4400,509.4620,12.0770,39.1900,161.2360,308.1460
ROU,A,HIST_STD,INDL,C,296655,2019-12-31,4991,8810.7720,227.8790,642.4490,2377.7650,7334.6900
ROU,A,HIST_STD,INDL,C,296655,2020-12-31,4991,8844.2450,238.9920,766.9110,2446.0030,7519.3300
ROU,A,HIST_STD,INDL,C,296655,2021-12-31,4991,9625.0930,299.2520,1176.1050,3116.6390,8364.6830
ROU,A,HIST_STD,INDL,C,296655,2022-12-31,4991,11792.6820,491.5500,2970.0250,6366.5290,10532.5430
ROU,A,HIST_STD,INDL,C,296655,2023-12-31,4991,13149.4860,1481.0820,2454.9050,7461.4290,11732.0930
ROU,A,HIST_STD,INDL,C,296655,2024-12-31,4991,14122.3920,616.4570,1694.7520,4672.0720,12300.6390
ROU,A,HIST_STD,FS,C,296657,2018-12-31,6726,9863.7960,,945.5870,1017.4540,9828.4460
ROU,A,HIST_STD,FS,C,296657,2019-12-31,6726,11920.9840,,3140.2060,3225.3600,11871.4520
ROU,A,HIST_STD,FS,C,296657,2020-12-31,6726,10322.0040,,-92.3790,-10.0110,10266.9190
ROU,A,HIST_STD,FS,C,296657,2021-12-31,6726,14205.9210,,5018.8790,5124.6230,13757.5480
ROU,A,HIST_STD,FS,C,296657,2022-12-31,6726,14683.6170,,2933.1390,3057.3790,14569.5440
ROU,A,HIST_STD,FS,C,296657,2023-12-31,6726,2955.9660,,-958.2490,-490.5130,2342.1790
ROU,A,HIST_STD,FS,C,296657,2024-12-31,6726,2453.3140,,253.2960,290.2780,2162.1170
ROU,A,HIST_STD,INDL,C,298021,2018-12-31,1600,71.0480,0.0100,-2.2960,3.4070,65.0430
ROU,A,HIST_STD,INDL,C,298021,2019-12-31,1600,69.0090,0.0040,-1.9750,1.2580,63.1560
ROU,A,HIST_STD,INDL,C,298021,2020-12-31,1600,67.1330,0.0040,-2.0090,0.6030,61.1030
ROU,A,HIST_STD,INDL,C,298021,2021-12-31,1600,68.7680,,-1.6310,0.7940,59.5690
ROU,A,HIST_STD,INDL,C,298021,2022-12-31,1600,66.0140,0.0060,-2.0700,0.8130,57.5350
ROU,A,HIST_STD,INDL,C,298021,2023-12-31,1600,65.0510,,-0.4880,1.5950,56.3200
ROU,A,HIST_STD,INDL,C,298021,2024-12-31,1600,64.0150,,-2.1160,1.0250,55.5910
ROU,A,HIST_STD,INDL,C,298031,2018-12-31,7011,50.1290,,-2.3340,0.0320,48.7290
ROU,A,HIST_STD,INDL,C,298031,2019-12-31,7011,47.4610,,-1.7730,0.0000,47.4230
ROU,A,HIST_STD,INDL,C,298031,2020-12-31,7011,46.5470,,-1.2830,0.0000,46.4810
ROU,A,HIST_STD,INDL,C,298031,2021-12-31,7011,46.5830,,-0.5540,0.0580,46.1820
ROU,A,HIST_STD,INDL,C,298031,2022-12-31,7011,45.9360,,-0.4130,0.0240,45.8970
ROU,A,HIST_STD,INDL,C,298031,2023-12-31,7011,45.9990,,-0.4130,0.0660,45.9720
ROU,A,HIST_STD,INDL,C,298031,2024-12-31,7011,46.1100,,-0.4790,0.0750,46.0770
ROU,A,HIST_STD,INDL,C,313119,2018-12-31,8742,5.4370,,-0.0500,0.0000,5.4280
ROU,A,HIST_STD,INDL,C,313119,2019-12-31,8742,5.3950,,-0.0480,0.0000,5.3860
ROU,A,HIST_STD,INDL,C,313119,2020-12-31,8742,4.5820,,-0.0710,0.0000,4.5170
ROU,A,HIST_STD,INDL,C,313119,2021-12-31,8742,4.5800,,-0.0630,0.0000,4.4540
ROU,A,HIST_STD,INDL,C,313119,2022-12-31,8742,4.4700,,-0.1600,0.0000,4.2910
ROU,A,HIST_STD,INDL,C,313119,2023-12-31,8742,4.4670,,-0.0710,0.0000,4.2110
ROU,A,HIST_STD,INDL,C,313119,2024-12-31,8742,4.4790,,-0.0710,0.0000,4.1260
ROU,A,HIST_STD,INDL,C,314857,2018-12-31,3630,16.1630,0.0810,0.0030,20.6930,8.6330
ROU,A,HIST_STD,INDL,C,314857,2019-12-31,3630,15.4950,,-2.7900,12.7770,7.2060
ROU,A,HIST_STD,INDL,C,314857,2020-12-31,3630,13.5410,,0.1830,11.3430,6.1760
ROU,A,HIST_STD,INDL,C,314857,2021-12-31,3630,13.5350,,0.1960,11.8860,5.3950
ROU,A,HIST_STD,INDL,C,314857,2022-12-31,3630,14.4200,,0.6810,11.1670,6.0100
ROU,A,HIST_STD,INDL,C,314857,2023-12-31,3630,16.0870,,0.8010,9.7550,7.8280
ROU,A,HIST_STD,INDL,C,314857,2024-12-31,3630,15.2210,,0.3050,8.9400,8.1290
ROU,A,HIST_STD,FS,C,314997,2018-12-31,6500,17.0180,,-0.6660,1.6660,10.5620
ROU,A,HIST_STD,FS,C,314997,2019-12-31,6500,16.3280,,-1.3170,1.1910,9.0860
ROU,A,HIST_STD,FS,C,314997,2020-12-31,6500,16.2590,,-0.7240,1.1020,8.3630
ROU,A,HIST_STD,FS,C,314997,2021-12-31,6500,16.2390,,-0.5380,1.0120,7.8070
ROU,A,HIST_STD,FS,C,314997,2022-12-31,6500,15.9260,,-1.0200,0.8140,6.7870
ROU,A,HIST_STD,FS,C,314997,2023-12-31,6500,15.7630,,-0.8170,0.7560,5.9690
ROU,A,HIST_STD,FS,C,314997,2024-12-31,6500,15.3470,,-0.7850,0.6490,5.1840
ROU,A,HIST_STD,INDL,C,315000,2018-12-31,3080,311.5600,5.2440,-5.6200,257.7090,142.5680
ROU,A,HIST_STD,INDL,C,315000,2019-12-31,3080,299.0970,3.7100,-2.6320,245.7720,139.5610
ROU,A,HIST_STD,INDL,C,315000,2020-12-31,3080,279.5170,2.7750,6.3500,256.0500,139.7120
ROU,A,HIST_STD,INDL,C,315000,2021-12-31,3080,301.7380,5.4920,5.0490,338.9780,138.9200
ROU,A,HIST_STD,INDL,C,315000,2022-12-31,3080,344.1120,4.3460,11.8320,381.9860,169.6800
ROU,A,HIST_STD,INDL,C,315000,2023-12-31,3080,292.5710,11.4070,-6.5110,304.6840,152.0450
ROU,A,HIST_STD,INDL,C,315000,2024-12-31,3080,275.3430,17.1030,-9.8180,307.3160,139.2110
ROU,A,HIST_STD,INDL,C,315378,2018-12-31,3851,158.8200,,0.2910,20.3830,113.7900
ROU,A,HIST_STD,INDL,C,315378,2019-12-31,3851,165.9910,,-2.7830,15.6990,117.2640
ROU,A,HIST_STD,INDL,C,315378,2020-12-31,3851,171.0920,,-2.4380,14.7630,115.0910
ROU,A,HIST_STD,INDL,C,315378,2021-12-31,3851,172.3630,,0.6090,17.4800,115.3180
ROU,A,HIST_STD,INDL,C,315378,2022-12-31,3851,175.0680,,0.8420,22.7400,121.3300
ROU,A,HIST_STD,INDL,C,315378,2023-12-31,3851,191.2980,,1.7010,17.1570,139.5050
ROU,A,HIST_STD,INDL,C,315378,2024-12-31,3851,247.1000,,3.0250,34.4680,157.4390
ROU,A,HIST_STD,INDL,C,315562,2018-12-31,3600,139.3520,0.3610,7.3910,17.8560,56.5100
ROU,A,HIST_STD,INDL,C,315562,2019-12-31,3600,159.9780,0.0970,7.2970,17.5880,80.2720
ROU,A,HIST_STD,INDL,C,315562,2020-12-31,3600,156.5990,0.0410,4.5420,14.8370,80.4440
ROU,A,HIST_STD,INDL,C,315562,2021-12-31,3600,156.3870,0.0240,5.5450,13.1270,81.8390
ROU,A,HIST_STD,INDL,C,315562,2022-12-31,3600,148.7960,0.0510,2.2050,16.6110,81.0720
ROU,A,HIST_STD,INDL,C,315562,2023-12-31,3600,145.2020,0.0080,6.2710,17.8520,81.5050
ROU,A,HIST_STD,INDL,C,315562,2024-12-31,3600,167.0750,0.0120,-17.9790,14.1070,121.2490
ROU,A,HIST_STD,INDL,C,315568,2018-12-31,2300,9.2350,0.0160,-1.5990,10.4640,7.8070
ROU,A,HIST_STD,INDL,C,315568,2019-12-31,2300,10.5000,0.4430,0.5090,13.6490,8.7850
ROU,A,HIST_STD,INDL,C,315568,2020-12-31,2300,12.4750,0.0920,1.2000,11.9230,9.8500
ROU,A,HIST_STD,INDL,C,315568,2021-12-31,2300,11.7180,0.0260,-1.5900,8.1070,8.0550
ROU,A,HIST_STD,INDL,C,315568,2022-12-31,2300,16.6520,0.4390,1.4810,31.0330,9.2190
ROU,A,HIST_STD,INDL,C,315568,2023-12-31,2300,22.2570,1.2840,2.5360,40.9550,10.8500
ROU,A,HIST_STD,INDL,C,315568,2024-12-31,2300,21.0490,0.5870,0.9870,32.5150,11.0010
ROU,A,HIST_STD,INDL,C,316091,2018-12-31,3530,3.8680,0.0250,0.0060,4.7620,2.5700
ROU,A,HIST_STD,INDL,C,316091,2019-12-31,3530,3.9270,0.0520,0.1660,6.0160,2.7130
ROU,A,HIST_STD,INDL,C,316091,2020-12-31,3530,4.8680,0.1380,0.3240,6.6520,2.9820
ROU,A,HIST_STD,INDL,C,316091,2021-12-31,3530,5.2200,0.2630,0.2500,9.8500,3.1840
ROU,A,HIST_STD,INDL,C,316091,2022-12-31,3530,7.2980,0.1220,0.5690,11.7360,3.7520
ROU,A,HIST_STD,INDL,C,316091,2023-12-31,3530,6.5860,0.1020,-0.6510,6.9400,3.1310
ROU,A,HIST_STD,INDL,C,316091,2024-12-31,3530,6.5000,0.0190,0.0370,6.1870,3.1370
ROU,A,HIST_STD,INDL,C,316182,2018-12-31,1623,29.6980,0.3280,-0.0770,31.6900,19.1150
ROU,A,HIST_STD,FS,C,291982,2023-12-31,6500,105.1090,,4.1460,28.9270,81.4280
ROU,A,HIST_STD,FS,C,291982,2024-12-31,6500,137.5370,,3.5120,15.5720,90.6700
ROU,I,HIST_STD,INDL,C,291983,2018-12-31,3310,66.9730,,-7.6580,11.6920,-10.9370
ROU,A,HIST_STD,INDL,C,291985,2018-12-31,3312,630.6250,27.0110,-27.0640,634.6880,127.1030
ROU,A,HIST_STD,INDL,C,291985,2019-12-31,3312,547.1470,10.3530,-59.6340,486.8460,90.6620
ROU,A,HIST_STD,INDL,C,291985,2020-12-31,3312,518.1790,6.2160,-26.7840,363.9180,45.9610
ROU,A,HIST_STD,INDL,C,291985,2021-12-31,3312,578.7980,8.8720,39.9560,661.1740,58.7540
ROU,A,HIST_STD,INDL,C,291985,2022-12-31,3312,357.4160,16.1580,-140.4680,650.9590,-121.7190
ROU,A,HIST_STD,INDL,C,291985,2023-12-31,3312,565.7750,22.4970,,625.5110,298.6420
ROU,A,HIST_STD,INDL,C,291985,2024-12-31,3312,614.7180,17.3530,-91.7890,511.5900,174.0900
ROU,A,HIST_STD,INDL,C,291987,2018-12-31,3270,271.7550,,5.1640,78.9690,194.0490
ROU,A,HIST_STD,INDL,C,291987,2019-12-31,3270,270.8900,8.0650,4.3160,69.2550,194.5480
ROU,A,HIST_STD,INDL,C,291987,2020-12-31,3270,266.7350,5.7440,20.2660,92.2160,213.9770
ROU,A,HIST_STD,INDL,C,291987,2021-12-31,3270,271.2790,1.4240,14.7730,104.3980,221.2790
ROU,A,HIST_STD,INDL,C,291987,2022-12-31,3270,264.8750,2.0040,10.7400,98.6590,221.9830
ROU,A,HIST_STD,INDL,C,291987,2023-12-31,3270,265.1710,9.3830,3.3980,115.4270,218.0520
ROU,A,HIST_STD,INDL,C,291987,2024-12-31,3270,233.5040,14.6620,3.4820,86.4770,189.0530
ROU,A,HIST_STD,INDL,C,291988,2018-12-31,2000,68.8250,2.3080,-0.1720,99.2690,27.7100
ROU,A,HIST_STD,INDL,C,291988,2019-12-31,2000,69.7410,3.2520,1.9270,101.2280,34.3460
ROU,A,HIST_STD,INDL,C,291988,2020-12-31,2000,75.1960,4.5040,2.1930,110.8470,34.3720
