fic,costat,datafmt,indfmt,consol,gvkey,datadate,sic,at,capx,ebit,revt,teq
HUN,A,HIST_STD,INDL,C,351705,2019-12-31,1540,0.0000,,-509.1920,3244.7150,
HUN,A,HIST_STD,INDL,C,351705,2020-12-31,1540,0.0000,,510.2080,3422.7030,
HUN,A,HIST_STD,INDL,C,351705,2021-12-31,1540,3459.5180,313.1890,442.2370,4763.2800,1898.4060
HUN,A,HIST_STD,INDL,C,351705,2022-12-31,1540,3451.6870,748.1760,-20.6940,4521.2750,1779.4040
HUN,A,HIST_STD,INDL,C,351705,2023-12-31,1540,4108.9780,94.3170,91.9350,5904.1450,1585.3050
HUN,A,HIST_STD,INDL,C,351705,2024-12-31,1540,4966.7870,15.1200,-1074.3230,3850.1810,1941.0800
HUN,A,HIST_STD,FS,C,354181,2019-12-31,6552,20267.6890,,2403.8980,12621.1710,9284.6090
HUN,A,HIST_STD,FS,C,354181,2020-12-31,6552,9439.6220,,1228.8720,3499.5650,7922.0290
HUN,A,HIST_STD,FS,C,354181,2021-12-31,6552,14723.7800,,3266.1930,5831.9020,10857.3440
HUN,A,HIST_STD,FS,C,354181,2022-12-31,6552,36431.1720,,6415.5400,11919.1130,24798.5500
HUN,A,HIST_STD,FS,C,354181,2023-12-31,6552,44288.1840,,10171.1020,15718.1930,34470.4350
HUN,A,HIST_STD,FS,C,354181,2024-12-31,6552,76854.7990,,12294.2290,18627.0810,57256.8000
HUN,A,HIST_STD,INDL,C,354412,2023-12-31,2834,4529.6480,235.5990,1217.0990,5604.4210,3195.6030
HUN,A,HIST_STD,INDL,C,354412,2024-12-31,2834,4843.0650,346.9940,1485.2980,6095.4510,3553.9070
HUN,A,HIST_STD,FS,C,357039,2023-12-31,6200,24342.0000,,6496.0000,9106.0000,21207.0000
HUN,A,HIST_STD,FS,C,357039,2024-12-31,6200,29500.0000,,6223.0000,8887.0000,26437.0000
HUN,A,HIST_STD,FS,C,359355,2020-12-31,6798,0.7180,,-0.0020,,0.7180
HUN,A,HIST_STD,FS,C,359355,2021-12-31,6798,1.7130,,0.3980,0.7340,1.2920
HUN,A,HIST_STD,FS,C,359355,2022-12-31,6798,310.8820,,30.1390,49.0600,119.1690
HUN,A,HIST_STD,FS,C,359355,2023-12-31,6798,338.0490,,24.3420,56.2040,160.8840
HUN,A,HIST_STD,FS,C,359355,2024-12-31,6798,371.6600,,33.5110,49.9000,200.7820
HUN,A,HIST_STD,FS,C,364616,2018-12-31,6020,353466.0000,,4233.0000,8350.0000,13293.0000
HUN,A,HIST_STD,FS,C,364616,2019-12-31,6020,398037.0000,,4454.0000,9314.0000,14539.0000
HUN,A,HIST_STD,FS,C,364616,2020-12-31,6020,570429.0000,,6151.0000,11786.0000,20651.0000
HUN,A,HIST_STD,FS,C,364616,2021-12-31,6020,683931.0000,,10596.0000,17918.0000,26676.0000
HUN,A,HIST_STD,FS,C,364616,2022-12-31,6020,1062856.0000,,46585.0000,59017.0000,59100.0000
HUN,A,HIST_STD,FS,C,364616,2023-12-31,6020,1312714.0000,,108871.0000,133591.0000,79439.0000
HUN,A,HIST_STD,FS,C,364616,2024-12-31,6020,1672730.0000,,93962.0000,124524.0000,148075.0000
