fic,costat,datafmt,indfmt,consol,gvkey,datadate,sic,at,capx,ebit,revt,teq
POL,A,HIST_STD,INDL,C,120293,2018-12-31,2711,1399.8260,83.7220,-2.2820,1141.1580,996.1590
POL,A,HIST_STD,INDL,C,120293,2019-12-31,2711,1992.4450,111.4240,32.2160,1249.6630,952.1750
POL,A,HIST_STD,INDL,C,120293,2020-12-31,2711,2018.2980,66.5830,-85.6510,836.4590,832.3230
POL,A,HIST_STD,INDL,C,120293,2021-12-31,2711,1921.2560,49.4630,-37.8820,965.8740,780.2840
POL,A,HIST_STD,INDL,C,120293,2022-12-31,2711,1793.0730,76.4860,-18.3220,1113.1190,674.0240
POL,A,HIST_STD,INDL,C,120293,2023-12-31,2711,2045.4080,60.8790,60.8940,1424.3110,847.5650
POL,A,HIST_STD,INDL,C,120293,2024-12-31,2711,2012.5000,61.6020,82.9270,1480.5030,700.3990
POL,I,HIST_STD,INDL,C,122337,2018-12-31,4813,2525.8550,280.7330,78.0100,1373.1060,1867.1190
POL,I,HIST_STD,INDL,C,122337,2019-12-31,4813,2786.0500,360.6850,71.8420,1297.3970,1912.9270
POL,I,HIST_STD,INDL,C,122337,2020-12-31,4813,0.0000,,70.5510,1294.5990,1952.3030
POL,A,HIST_STD,FS,C,200773,2018-12-31,6020,145750.1190,,2845.6170,5742.2790,15216.0800
POL,A,HIST_STD,FS,C,200773,2019-12-31,6020,158720.5830,,3006.4030,6316.4300,16153.3050
POL,A,HIST_STD,FS,C,200773,2020-12-31,6020,180136.2940,,2311.4890,6614.9990,16675.0670
POL,A,HIST_STD,FS,C,200773,2021-12-31,6020,199538.8850,,2502.6770,6662.8600,13717.9160
POL,A,HIST_STD,FS,C,200773,2022-12-31,6020,209892.1130,,6381.6380,11542.5110,12715.0310
POL,A,HIST_STD,FS,C,200773,2023-12-31,6020,226980.5160,,11857.5710,17024.8520,13737.2260
POL,A,HIST_STD,FS,C,200773,2024-12-31,6020,245957.3630,,12236.0920,17136.0850,17766.9940
POL,A,HIST_STD,FS,C,201756,2018-12-31,6500,112.0490,,11.0260,47.9100,45.8270
POL,A,HIST_STD,FS,C,201756,2019-12-31,6500,138.5550,,35.5020,76.6940,72.7290
POL,A,HIST_STD,FS,C,201756,2020-12-31,6500,155.1020,,5.8250,36.9460,76.3760
POL,A,HIST_STD,FS,C,201756,2021-12-31,6500,156.5670,,10.8250,30.4560,83.0720
POL,A,HIST_STD,FS,C,201756,2022-12-31,6500,162.6410,,-5.5220,26.8050,76.0200
POL,A,HIST_STD,FS,C,201756,2023-12-31,6500,207.3280,,52.6450,96.3860,115.9400
POL,A,HIST_STD,FS,C,201756,2024-12-31,6500,203.3550,,11.9550,51.6610,121.6500
POL,A,HIST_STD,FS,C,205687,2018-12-31,6020,49304.7140,,1025.7730,2356.2650,7056.7500
POL,A,HIST_STD,FS,C,205687,2019-12-31,6020,51978.5430,,911.3340,2469.5420,7074.6550
POL,A,HIST_STD,FS,C,205687,2020-12-31,6020,60941.5380,,679.2130,2215.0490,7580.9670
POL,A,HIST_STD,FS,C,205687,2021-12-31,6020,61862.7710,,1054.8370,2457.3560,7383.3950
POL,A,HIST_STD,FS,C,205687,2022-12-31,6020,69801.4020,,2605.1080,4260.8310,7960.2450
POL,A,HIST_STD,FS,C,205687,2023-12-31,6020,73392.5200,,4000.0070,5647.8160,9729.4910
POL,A,HIST_STD,FS,C,205687,2024-12-31,6020,72478.1030,,3972.5150,5678.5880,9868.5310
POL,A,HIST_STD,INDL,C,205812,2018-12-31,1000,37237.0000,2875.0000,2355.0000,20487.0000,19225.0000
POL,A,HIST_STD,INDL,C,205812,2019-12-31,1000,39409.0000,3232.0000,2662.0000,22713.0000,20202.0000
POL,A,HIST_STD,INDL,C,205812,2020-12-31,1000,42780.0000,3457.0000,3170.0000,23626.0000,21081.0000
POL,A,HIST_STD,INDL,C,205812,2021-12-31,1000,48027.0000,3904.0000,4741.0000,29796.0000,27138.0000
POL,A,HIST_STD,INDL,C,205812,2022-12-31,1000,53444.0000,4132.0000,4217.0000,33841.0000,32146.0000
POL,A,HIST_STD,INDL,C,205812,2023-12-31,1000,51383.0000,4932.0000,995.0000,33460.0000,28630.0000
POL,A,HIST_STD,INDL,C,205812,2024-12-31,1000,53892.0000,5886.0000,3847.0000,35312.0000,31058.0000
POL,A,HIST_STD,FS,C,206516,2018-12-31,6020,141589.6000,,2947.5000,6146.9000,13336.3000
POL,A,HIST_STD,FS,C,206516,2019-12-31,6020,158610.7000,,3244.0000,6674.3000,15223.3000
POL,A,HIST_STD,FS,C,206516,2020-12-31,6020,186595.7000,,2666.3000,6832.3000,18618.3000
POL,A,HIST_STD,FS,C,206516,2021-12-31,6020,201654.2000,,3539.4000,7359.6000,13531.4000
POL,A,HIST_STD,FS,C,206516,2022-12-31,6020,217266.1000,,4901.0000,10188.0000,9344.3000
POL,A,HIST_STD,FS,C,206516,2023-12-31,6020,245361.4000,,9958.5000,14584.0000,16736.0000
POL,A,HIST_STD,FS,C,206516,2024-12-31,6020,254941.0000,,9686.0000,14956.0000,17107.0000
POL,A,HIST_STD,INDL,C,206524,2018-12-31,1600,5456.3510,21.5220,368.8440,7387.1370,750.4770
POL,A,HIST_STD,INDL,C,206524,2019-12-31,1600,6673.9590,43.7640,288.7400,7569.6630,836.6400
POL,A,HIST_STD,INDL,C,206524,2020-12-31,1600,7462.2400,61.2500,641.2410,8382.2400,1187.2710
POL,A,HIST_STD,INDL,C,206524,2021-12-31,1600,6863.3180,104.5050,591.4880,7911.1920,1361.0070
POL,A,HIST_STD,INDL,C,206524,2022-12-31,1600,7387.2080,125.1900,556.3560,8619.0540,1299.4550
POL,A,HIST_STD,INDL,C,206524,2023-12-31,1600,8418.2410,141.9480,711.5490,9801.5150,1570.2980
POL,A,HIST_STD,INDL,C,206524,2024-12-31,1600,7816.3300,253.5010,720.9820,9117.8430,1283.3170
POL,A,HIST_STD,INDL,C,206541,2018-12-31,3011,1691.4570,81.3870,99.6850,1929.4300,1112.2520
POL,A,HIST_STD,INDL,C,206541,2019-12-31,3011,1751.0300,85.3130,128.2500,2056.0550,1157.6340
POL,A,HIST_STD,INDL,C,206541,2020-12-31,3011,1818.5560,67.2620,98.1980,1815.1750,1169.7110
POL,A,HIST_STD,INDL,C,206541,2021-12-31,3011,1980.5690,100.1090,52.5970,2342.8280,1161.0440
POL,A,HIST_STD,INDL,C,206541,2022-12-31,3011,2214.7440,125.3560,79.2430,3277.9650,1201.6190
POL,A,HIST_STD,INDL,C,206541,2023-12-31,3011,2430.9660,147.4250,430.1580,2992.4110,1431.4520
POL,A,HIST_STD,INDL,C,206541,2024-12-31,3011,2319.1710,273.1050,166.5040,2518.8290,1367.0390
POL,I,HIST_STD,FS,C,206553,2018-12-31,6020,109022.5190,,1225.8970,3921.9960,10559.8130
POL,I,HIST_STD,FS,C,206553,2019-12-31,6020,109954.1420,,2383.7990,5636.4530,11159.3830
POL,I,HIST_STD,INDL,C,206578,2018-12-31,0200,436.7670,24.6080,108.5000,891.4810,311.7610
POL,A,HIST_STD,INDL,C,206630,2018-12-31,1700,1047.2610,4.1020,-25.5950,1013.3320,89.6550
POL,A,HIST_STD,INDL,C,206630,2019-12-31,1700,1035.8840,7.8520,-14.0980,1269.5340,49.9080
POL,A,HIST_STD,INDL,C,206630,2020-12-31,1700,963.1640,13.8640,29.0990,1365.4810,56.2630
POL,A,HIST_STD,INDL,C,206630,2021-12-31,1700,922.1510,10.6310,43.4220,1305.0300,80.7110
POL,A,HIST_STD,INDL,C,206630,2022-12-31,1700,1038.5480,31.9020,33.0290,1614.3370,95.9740
POL,A,HIST_STD,INDL,C,206630,2023-12-31,1700,1228.5040,80.1700,22.7550,1675.3400,110.7530
POL,A,HIST_STD,INDL,C,206630,2024-12-31,1700,1063.4690,38.1270,-23.9280,1578.6310,80.0690
POL,A,HIST_STD,INDL,C,206631,2018-12-31,1600,373.3620,9.0250,19.9460,613.2430,158.8400
POL,A,HIST_STD,INDL,C,206631,2019-12-31,1600,451.9730,6.1720,15.9060,601.3740,166.6970
POL,A,HIST_STD,INDL,C,206631,2020-12-31,1600,478.5810,4.3390,24.9450,616.9140,175.3350
POL,A,HIST_STD,INDL,C,206631,2021-12-31,1600,494.0360,5.5380,31.1200,770.0510,192.9200
POL,A,HIST_STD,INDL,C,206631,2022-12-31,1600,678.1260,10.0740,58.9900,1172.2590,229.6300
POL,A,HIST_STD,INDL,C,206631,2023-12-31,1600,709.7490,11.2390,93.6470,1351.4200,289.8900
POL,A,HIST_STD,INDL,C,206631,2024-12-31,1600,869.8180,11.2400,79.3970,1010.3220,375.0300
POL,A,HIST_STD,INDL,C,206641,2018-12-31,2200,155.0920,42.3540,13.1320,86.5510,115.2240
POL,A,HIST_STD,INDL,C,206641,2019-12-31,2200,176.4580,21.1090,15.5180,111.1710,128.4500
POL,A,HIST_STD,INDL,C,206641,2020-12-31,2200,175.7300,4.4600,49.4570,200.9410,129.1270
POL,A,HIST_STD,INDL,C,206641,2021-12-31,2200,196.0120,2.6070,59.7180,221.4250,125.8760
POL,A,HIST_STD,INDL,C,206641,2022-12-31,2200,186.7480,1.6880,28.3260,248.8490,147.2560
POL,A,HIST_STD,INDL,C,206641,2023-12-31,2200,164.2980,3.0350,26.5570,184.8950,130.5190
POL,A,HIST_STD,INDL,C,206641,2024-12-31,2200,165.9230,4.0690,28.9350,200.1050,123.0840
POL,A,HIST_STD,INDL,C,206681,2018-12-31,8711,149.7780,1.1560,-0.7850,153.1940,90.4100
POL,A,HIST_STD,INDL,C,206681,2019-12-31,8711,259.3750,1.4820,4.9130,323.0230,98.6130
POL,A,HIST_STD,INDL,C,206681,2020-12-31,8711,251.4650,1.1100,15.7980,352.2070,112.5650
POL,A,HIST_STD,INDL,C,206681,2021-12-31,8711,244.5770,1.5270,4.6360,247.8480,102.7740
POL,A,HIST_STD,INDL,C,206681,2022-12-31,8711,205.3950,1.1740,0.4690,221.8220,92.3940
POL,A,HIST_STD,INDL,C,206681,2023-12-31,8711,159.7800,2.4050,-25.8890,280.6550,66.9850
POL,A,HIST_STD,INDL,C,206681,2024-12-31,8711,123.1820,0.4510,-20.3600,139.7210,42.0630
POL,I,HIST_STD,INDL,C,206685,2018-12-31,3443,1357.5210,1.4500,33.3660,1268.8180,597.3350
POL,I,HIST_STD,INDL,C,206685,2019-12-31,3443,1302.4310,2.8930,-436.0130,1244.9040,114.2630
POL,I,HIST_STD,INDL,C,206685,2020-12-31,3443,1037.6020,2.8400,-303.9990,1207.7660,-212.9190
POL,I,HIST_STD,INDL,C,206685,2021-12-31,3443,665.8260,0.6080,-68.9900,537.0170,-134.7100
POL,I,HIST_STD,INDL,C,206685,2022-12-31,3443,558.9380,1.3950,-89.7640,265.4480,-154.8930
POL,I,HIST_STD,INDL,C,206685,2023-12-31,3443,441.5230,6.7820,-283.1390,335.2080,-476.5410
POL,I,HIST_STD,INDL,C,206685,2024-12-31,3443,188.2460,0.4850,-600.9680,-152.6180,-1354.6760
POL,A,HIST_STD,INDL,C,206687,2018-12-31,1700,192.0090,1.5370,13.8370,252.7830,27.8350
POL,A,HIST_STD,INDL,C,206687,2019-12-31,1700,202.9260,2.4680,13.0850,374.0380,38.2400
POL,A,HIST_STD,INDL,C,206687,2020-12-31,1700,249.9640,0.6680,15.6220,296.7280,54.6640
POL,A,HIST_STD,INDL,C,206687,2021-12-31,1700,165.4560,3.1140,13.0950,223.1600,64.1430
POL,A,HIST_STD,INDL,C,206687,2022-12-31,1700,149.2260,1.4790,15.8590,185.2120,66.5560
POL,A,HIST_STD,INDL,C,206687,2023-12-31,1700,181.1390,19.3540,10.6700,209.7700,71.9730
POL,A,HIST_STD,INDL,C,206687,2024-12-31,1700,173.6950,5.5540,7.3290,237.4240,76.0450
POL,A,HIST_STD,INDL,C,206710,2018-12-31,4700,1320.9040,32.8790,242.6350,336.5290,809.9080
POL,A,HIST_STD,INDL,C,206710,2019-12-31,4700,1322.0520,25.0010,128.9670,351.4870,795.7640
POL,A,HIST_STD,INDL,C,206710,2020-12-31,4700,1432.2210,40.7780,100.2250,289.5450,865.8790
POL,A,HIST_STD,INDL,C,206710,2021-12-31,4700,1350.3530,57.0930,125.5750,360.1620,799.0190
POL,A,HIST_STD,INDL,C,206710,2022-12-31,4700,1430.8770,58.3350,107.4730,413.8900,820.5840
POL,A,HIST_STD,INDL,C,206710,2023-12-31,4700,1543.4030,60.0380,120.4510,508.8710,757.9290
POL,A,HIST_STD,INDL,C,206710,2024-12-31,4700,1237.9790,272.8340,170.8550,578.9150,779.2780
POL,I,HIST_STD,INDL,C,207639,2018-12-31,3317,327.1770,6.6740,5.8180,353.1710,128.7620
POL,I,HIST_STD,INDL,C,207639,2019-12-31,3317,401.9350,13.2300,5.3150,449.4260,121.2300
POL,I,HIST_STD,INDL,C,207639,2020-12-31,3317,495.4880,9.7940,4.9840,551.3630,111.9950
POL,I,HIST_STD,INDL,C,207639,2021-12-31,3317,488.5860,9.7810,18.9180,604.7270,118.0600
POL,I,HIST_STD,INDL,C,207639,2022-12-31,3317,471.9770,13.4740,31.9820,884.9650,127.9020
POL,I,HIST_STD,INDL,C,207639,2023-12-31,3317,472.8910,17.0950,18.0780,629.0460,127.1580
POL,A,HIST_STD,INDL,C,207977,2018-12-31,3630,1827.9440,92.4390,152.7290,2927.6380,834.7830
POL,A,HIST_STD,INDL,C,207977,2019-12-31,3630,1933.7870,57.6730,165.2800,3023.3080,922.4490
POL,A,HIST_STD,INDL,C,207977,2020-12-31,3630,2191.7000,29.0000,197.8000,3068.7000,1068.5000
POL,A,HIST_STD,INDL,C,207977,2021-12-31,3630,2585.6000,86.9000,145.8000,3433.9000,1142.9000
POL,A,HIST_STD,INDL,C,207977,2022-12-31,3630,2197.9000,84.4000,18.8000,3415.8000,1107.0000
POL,A,HIST_STD,INDL,C,207977,2023-12-31,3630,1995.0000,71.6000,84.4000,2837.9000,1065.3000
POL,A,HIST_STD,INDL,C,207977,2024-12-31,3630,1919.2000,39.7000,49.0000,2573.6000,1049.8000
POL,A,HIST_STD,INDL,C,208102,2018-12-31,3613,839.1900,28.8870,89.8260,827.8020,476.9840
POL,A,HIST_STD,INDL,C,208102,2019-12-31,3613,887.8360,40.7140,72.3130,877.5930,492.8890
POL,A,HIST_STD,INDL,C,208102,2020-12-31,3613,874.9490,51.0290,75.0240,934.8500,517.2410
POL,A,HIST_STD,INDL,C,208102,2021-12-31,3613,999.2600,69.7690,56.4680,940.0830,551.2750
POL,A,HIST_STD,INDL,C,208102,2022-12-31,3613,1042.0470,38.9110,45.1710,1081.7920,539.1480
POL,A,HIST_STD,INDL,C,208102,2023-12-31,3613,975.1980,18.4990,54.1010,1137.1740,539.0230
POL,A,HIST_STD,INDL,C,208102,2024-12-31,3613,965.3570,43.6910,88.3670,1227.7990,592.5020
POL,I,HIST_STD,INDL,C,208111,2018-12-31,7370,7.5560,,-68.1190,0.1390,3.2470
POL,I,HIST_STD,INDL,C,208111,2019-12-31,7370,6.1970,,-0.3590,0.0000,2.2660
POL,I,HIST_STD,INDL,C,208111,2020-12-31,7370,0.9040,,-5.7970,0.0000,-3.2750
POL,I,HIST_STD,INDL,C,208111,2021-12-31,7370,0.4980,,-0.5970,0.0000,-3.9150
POL,I,HIST_STD,INDL,C,208111,2022-12-31,7370,0.2010,,-0.0960,0.0000,-4.1050
POL,I,HIST_STD,INDL,C,208111,2023-12-31,7370,0.4610,,,0.3050,-4.3710
POL,I,HIST_STD,INDL,C,208111,2024-12-31,7370,0.3110,,,0.0550,-6.0470
POL,A,HIST_STD,INDL,C,208240,2018-12-31,3440,368.2250,,55.8170,223.7210,322.8500
POL,A,HIST_STD,INDL,C,208240,2019-12-31,3440,393.1720,2.7970,58.5980,229.3660,344.1320
POL,A,HIST_STD,INDL,C,208240,2020-12-31,3440,390.6920,1.6760,24.5090,190.6430,346.4770
POL,A,HIST_STD,INDL,C,208240,2021-12-31,3440,400.8600,2.4910,31.4470,209.8510,335.4340
POL,A,HIST_STD,INDL,C,208240,2022-12-31,3440,396.3900,2.8530,16.2530,200.9430,343.2050
POL,A,HIST_STD,INDL,C,208240,2023-12-31,3440,395.8140,3.4880,23.4890,203.7250,335.7300
POL,A,HIST_STD,INDL,C,208240,2024-12-31,3440,413.8830,30.5540,19.1990,224.1870,337.2800
POL,A,HIST_STD,FS,C,208261,2018-12-31,6020,80458.9140,,1776.5900,3308.0720,8384.3860
POL,A,HIST_STD,FS,C,208261,2019-12-31,6020,98055.9420,,2121.8000,4304.5800,8941.5190
POL,A,HIST_STD,FS,C,208261,2020-12-31,6020,97771.7850,,1552.2940,4193.7190,9090.9760
POL,A,HIST_STD,FS,C,208261,2021-12-31,6020,103913.9080,,1548.2780,4095.1120,6697.2460
POL,A,HIST_STD,FS,C,208261,2022-12-31,6020,110643.3220,,2937.8830,5914.0490,5404.4930
POL,A,HIST_STD,FS,C,208261,2023-12-31,6020,125520.0040,,7590.3590,10264.9940,6894.8950
POL,A,HIST_STD,FS,C,208261,2024-12-31,6020,139151.5320,,6356.1910,9977.3660,7771.6340
POL,A,HIST_STD,FS,C,208273,2018-12-31,6020,18251.0250,,329.9120,818.2950,2137.5660
POL,A,HIST_STD,FS,C,208273,2019-12-31,6020,18486.9970,,317.7910,805.0150,2199.9300
POL,A,HIST_STD,FS,C,208273,2020-12-31,6020,20298.8620,,-150.0210,644.9230,1910.4060
POL,A,HIST_STD,FS,C,208273,2021-12-31,6020,20449.9680,,132.9170,564.0510,1864.2890
POL,A,HIST_STD,FS,C,208273,2022-12-31,6020,22006.1810,,641.8820,1406.8490,1964.1380
POL,A,HIST_STD,FS,C,208273,2023-12-31,6020,22032.4510,,944.7510,1864.6030,2148.6200
POL,A,HIST_STD,FS,C,208273,2024-12-31,6020,22718.4950,,777.1070,1688.9230,2229.5860
POL,A,HIST_STD,INDL,C,208299,2018-12-31,3310,1001.3780,36.7070,152.7100,2081.8410,295.8850
POL,A,HIST_STD,INDL,C,208299,2019-12-31,3310,1051.7310,55.9670,51.0000,1901.6040,277.1910
POL,A,HIST_STD,INDL,C,208299,2020-12-31,3310,1031.1990,55.9840,51.7110,1733.2210,307.0140
POL,A,HIST_STD,INDL,C,208299,2021-12-31,3310,1505.1720,99.0260,465.3850,2811.1510,643.8690
POL,A,HIST_STD,INDL,C,208299,2022-12-31,3310,2083.0160,204.9520,721.2310,3666.6900,1228.4310
POL,A,HIST_STD,INDL,C,208299,2023-12-31,3310,2273.9240,388.1010,207.1280,2721.5240,1241.2100
POL,A,HIST_STD,INDL,C,208299,2024-12-31,3310,2626.4390,453.6600,-31.9780,2293.3690,1179.5100
POL,A,HIST_STD,INDL,C,208335,2018-12-31,2300,230.6860,2.0500,1.5170,43.7790,42.1210
POL,A,HIST_STD,INDL,C,208335,2019-12-31,2300,235.4430,0.0980,7.0140,77.0510,42.7400
POL,A,HIST_STD,INDL,C,208335,2020-12-31,2300,252.1150,0.1870,12.5320,71.8480,47.7590
POL,A,HIST_STD,INDL,C,208335,2021-12-31,2300,216.9020,0.3720,47.5130,138.2240,81.1200
POL,A,HIST_STD,INDL,C,208335,2022-12-31,2300,248.9130,0.2080,21.4520,75.5500,92.6650
POL,A,HIST_STD,INDL,C,208335,2023-12-31,2300,274.1850,0.2150,19.8610,78.3660,104.1550
POL,A,HIST_STD,INDL,C,208335,2024-12-31,2300,228.8360,0.2220,45.6680,157.2920,149.4400
POL,A,HIST_STD,INDL,C,208338,2018-12-31,8711,34.1270,2.5290,2.0690,45.1080,19.6760
POL,A,HIST_STD,INDL,C,208338,2019-12-31,8711,31.6560,1.2590,1.6340,44.3750,20.1790
POL,A,HIST_STD,INDL,C,208338,2020-12-31,8711,29.4150,0.2800,-1.4000,27.5600,18.3050
POL,A,HIST_STD,INDL,C,208338,2021-12-31,8711,31.7910,0.1750,2.0010,53.8150,19.9300
POL,A,HIST_STD,INDL,C,208338,2022-12-31,8711,31.5200,0.0820,2.8710,47.4560,20.7440
POL,A,HIST_STD,INDL,C,208338,2023-12-31,8711,37.8110,0.7580,3.5340,46.4280,21.0560
POL,A,HIST_STD,INDL,C,208338,2024-12-31,8711,31.8770,0.2510,2.0790,45.2930,22.4320
POL,I,HIST_STD,INDL,C,208373,2018-12-31,3330,2897.8590,87.6590,193.9390,3299.6790,1899.6370
POL,A,HIST_STD,INDL,C,208409,2018-12-31,2040,333.9250,30.4880,30.8430,239.9410,166.4760
POL,A,HIST_STD,INDL,C,208409,2019-12-31,2040,363.6220,26.2300,35.6460,231.9810,180.5410
POL,A,HIST_STD,INDL,C,208409,2020-12-31,2040,364.8380,8.3660,10.6780,204.0790,175.4220
POL,A,HIST_STD,INDL,C,208409,2021-12-31,2040,353.4890,3.0130,-5.8280,220.8260,175.0530
POL,A,HIST_STD,INDL,C,208409,2022-12-31,2040,376.0140,10.9880,24.3830,254.9520,186.5340
POL,A,HIST_STD,INDL,C,208409,2023-12-31,2040,378.4930,25.8430,11.7980,222.2180,180.2960
POL,A,HIST_STD,INDL,C,208409,2024-12-31,2040,356.9690,11.4530,-7.0480,236.0490,166.9430
POL,A,HIST_STD,INDL,C,208582,2018-12-31,2200,594.9750,16.2630,45.0700,477.4690,439.1960
POL,A,HIST_STD,INDL,C,208582,2019-12-31,2200,500.1830,14.0790,27.5740,320.8400,365.4740
POL,A,HIST_STD,INDL,C,208582,2020-12-31,2200,486.5700,35.6590,52.7360,372.3540,360.4360
POL,A,HIST_STD,INDL,C,208582,2021-12-31,2200,555.6120,24.1130,53.6100,412.2330,407.7620
POL,A,HIST_STD,INDL,C,208582,2022-12-31,2200,468.5240,17.6610,26.0720,405.9220,380.6390
POL,A,HIST_STD,INDL,C,208582,2023-12-31,2200,444.7790,8.6790,37.6670,339.6500,366.5500
POL,A,HIST_STD,INDL,C,208582,2024-12-31,2200,462.4360,13.7550,30.4840,313.1130,377.6610
POL,A,HIST_STD,INDL,C,208627,2018-12-31,3310,4357.3710,243.2610,300.9430,3956.6880,2699.8400
POL,A,HIST_STD,INDL,C,208627,2019-12-31,3310,4345.0810,243.0850,229.0780,3816.2690,2758.0250
POL,A,HIST_STD,INDL,C,208627,2020-12-31,3310,4360.3500,226.7930,187.7010,3321.0500,2913.1870
POL,A,HIST_STD,INDL,C,208627,2021-12-31,3310,4841.8950,134.2820,467.4190,4674.1690,3371.2130
POL,A,HIST_STD,INDL,C,208627,2022-12-31,3310,5067.6500,120.6070,518.1130,5902.8720,3750.1450
POL,A,HIST_STD,INDL,C,208627,2023-12-31,3310,4836.2700,135.3040,115.4610,4609.9620,3831.6480
POL,A,HIST_STD,INDL,C,208627,2024-12-31,3310,4907.7690,142.0270,32.2420,3833.9450,3782.1540
POL,A,HIST_STD,INDL,C,208641,2018-12-31,3060,899.7620,107.2150,81.4020,1022.1820,452.7260
POL,A,HIST_STD,INDL,C,208641,2019-12-31,3060,954.6640,118.2950,32.4480,1052.2290,471.0080
POL,A,HIST_STD,INDL,C,208641,2020-12-31,3060,1004.1810,47.3810,30.2790,976.0700,498.0520
POL,A,HIST_STD,INDL,C,208641,2021-12-31,3060,939.6700,39.1270,37.0450,1171.6800,502.0270
POL,A,HIST_STD,INDL,C,208641,2022-12-31,3060,1016.5470,77.2060,70.1190,1388.6210,547.4050
POL,A,HIST_STD,INDL,C,208641,2023-12-31,3060,1029.7940,65.8500,85.1250,1445.6010,593.1330
POL,A,HIST_STD,INDL,C,208641,2024-12-31,3060,1204.7520,107.5580,65.7230,1446.3780,586.5470
POL,A,HIST_STD,FS,C,208763,2018-12-31,6799,14.9310,,-7.9960,-6.0680,12.8440
POL,A,HIST_STD,FS,C,208763,2019-12-31,6799,15.3820,,2.0910,3.0480,14.9260
POL,A,HIST_STD,FS,C,208763,2021-12-31,6799,18.2420,,2.0820,2.1470,17.4420
POL,A,HIST_STD,FS,C,208763,2022-12-31,6799,16.6060,,-1.6810,-1.1960,15.7610
POL,A,HIST_STD,FS,C,208763,2023-12-31,6799,16.0960,,-1.3240,-0.6300,14.4220
POL,A,HIST_STD,FS,C,208763,2024-12-31,6799,15.4590,,0.0740,0.1510,14.4930
POL,A,HIST_STD,FS,C,208792,2018-12-31,6799,102.0260,,4.9710,137.9360,27.4380
POL,A,HIST_STD,FS,C,208792,2019-12-31,6799,128.4280,,5.8650,180.3960,27.5650
POL,A,HIST_STD,FS,C,208792,2020-12-31,6799,127.8790,,7.4250,260.0050,32.3640
POL,A,HIST_STD,FS,C,208792,2021-12-31,6799,137.2490,,1.0780,253.0650,29.7850
POL,A,HIST_STD,FS,C,208792,2022-12-31,6799,90.6020,,-8.6630,198.7850,19.9730
POL,A,HIST_STD,FS,C,208792,2023-12-31,6799,93.1840,,-2.1980,172.4970,16.5350
POL,A,HIST_STD,FS,C,208792,2024-12-31,6799,74.4230,,-3.7380,201.3310,13.3480
POL,A,HIST_STD,FS,C,208820,2018-12-31,6722,28.6450,,-5.2270,3.2270,19.9600
POL,A,HIST_STD,FS,C,208820,2019-12-31,6722,29.4890,,0.9390,8.2970,21.9590
POL,A,HIST_STD,FS,C,208820,2020-12-31,6722,33.1930,,3.7220,12.0150,27.1910
POL,A,HIST_STD,FS,C,208820,2021-12-31,6722,37.6050,,0.4990,9.5640,31.4480
POL,A,HIST_STD,FS,C,208820,2022-12-31,6722,33.4320,,8.1190,17.2970,28.1940
POL,A,HIST_STD,FS,C,208820,2023-12-31,6722,100.2670,,87.2650,97.0120,96.6390
POL,A,HIST_STD,FS,C,208820,2024-12-31,6722,121.2460,,1.6380,5.3180,119.8100
POL,A,HIST_STD,FS,C,208825,2018-12-31,6799,76.6960,,-0.3420,2.7100,64.7700
POL,A,HIST_STD,FS,C,208825,2019-12-31,6799,77.7380,,-1.8090,1.8120,63.2010
POL,A,HIST_STD,FS,C,208825,2020-12-31,6799,85.5930,,-0.8790,2.7970,62.3930
POL,A,HIST_STD,FS,C,208825,2021-12-31,6799,84.3300,,-1.9030,0.5580,60.0820
POL,A,HIST_STD,FS,C,208825,2022-12-31,6799,77.2630,,-2.5660,0.3760,52.4910
POL,A,HIST_STD,FS,C,208825,2023-12-31,6799,81.3140,,4.9760,7.8770,56.6530
POL,A,HIST_STD,FS,C,208825,2024-12-31,6799,69.2640,,-13.5560,-1.3720,42.7050
POL,A,HIST_STD,FS,C,208832,2018-12-31,6799,421.7720,,-7.5670,21.1430,187.0650
POL,A,HIST_STD,FS,C,208832,2019-12-31,6799,310.7130,,-43.4370,34.2720,128.4310
POL,A,HIST_STD,FS,C,208832,2020-12-31,6799,233.9960,,9.4100,90.0420,132.1100
POL,A,HIST_STD,FS,C,208832,2021-12-31,6799,207.2700,,-0.3110,23.2460,125.6900
POL,A,HIST_STD,FS,C,208832,2022-12-31,6799,205.5850,,-0.3120,19.8740,116.1550
POL,A,HIST_STD,FS,C,208832,2023-12-31,6799,263.9800,,62.0150,89.6300,166.8600
POL,A,HIST_STD,FS,C,208832,2024-12-31,6799,245.7160,,-13.9330,6.7660,163.4730
POL,A,HIST_STD,FS,C,208941,2018-09-30,6722,187.0160,,-9.4140,154.0070,46.2370
POL,A,HIST_STD,FS,C,208941,2019-09-30,6722,39.0200,,15.3000,117.4130,33.2600
POL,A,HIST_STD,FS,C,208941,2020-09-30,6722,31.5620,,-5.1330,8.7180,27.7610
POL,A,HIST_STD,FS,C,208941,2021-09-30,6722,25.9580,,-4.2260,1.6790,23.6300
POL,A,HIST_STD,FS,C,208941,2022-09-30,6722,16.0020,,9.8650,14.2890,14.2260
POL,A,HIST_STD,FS,C,208941,2023-09-30,6722,13.7630,,-1.4740,0.9640,12.8890
POL,A,HIST_STD,FS,C,208941,2024-09-30,6722,13.3580,,-0.4190,1.0830,12.5770
